이름,rating,url
브이포지알정5/80/5mg [V-FORGE R TAB. 5/80/5MG],0,https://terms.naver.com/entry.naver?docId=6503394&cid=51000&categoryId=51000
에스넥졸정40mg(에스오메프라졸마그네슘삼수화물) [Esnexzol tablet 40mg],0,https://terms.naver.com/entry.naver?docId=2164698&cid=51000&categoryId=51000
에스넥졸정20mg(에스오메프라졸마그네슘삼수화물) [Esnexzol tablet 20mg],2,https://terms.naver.com/entry.naver?docId=2164697&cid=51000&categoryId=51000
"에소원탑정20/800mg(에스오메프라졸마그네슘삼수화물,... [Eso-onetop tab. 20/800mg(Esomeprazole magnesium trihydrate, Sodium bicarbonate)]",0,https://terms.naver.com/entry.naver?docId=6541259&cid=51000&categoryId=51000
에소졸정20mg(에스오메프라졸마그네슘삼수화물) [Esozol Tablets 20mg (esomeprazole magnesium dihydrate)],8,https://terms.naver.com/entry.naver?docId=3341230&cid=51000&categoryId=51000
에스졸정20mg(에스오메프라졸마그네슘삼수화물) [Eszol Tab. 40mg],4,https://terms.naver.com/entry.naver?docId=2169566&cid=51000&categoryId=51000
에스오텍정20mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5808926&cid=51000&categoryId=51000
에스오텍정40mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5808931&cid=51000&categoryId=51000
넥시텐정40mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5837886&cid=51000&categoryId=51000
넥시텐정20mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5839970&cid=51000&categoryId=51000
오메프로에스정40mg(에스오메프라졸마그네슘삼수화물) [Omepro.S Tab. 40mg (Esomeprazole Magnesium Trihydrate)],0,https://terms.naver.com/entry.naver?docId=5806201&cid=51000&categoryId=51000
암로살탄정5/80mg [Amlosartan Tablet 5/80mg],0,https://terms.naver.com/entry.naver?docId=2164647&cid=51000&categoryId=51000
엑스원알정5/80/5mg [Exone-R Tab. 5/80/5mg],0,https://terms.naver.com/entry.naver?docId=5755129&cid=51000&categoryId=51000
엑스원알정5/80/10mg [Exone-R Tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=5755130&cid=51000&categoryId=51000
발트리오정5/80/10mg [Valtrio Tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=6115635&cid=51000&categoryId=51000
아바트리정5/80/10mg [A.V.A-tri tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=6085497&cid=51000&categoryId=51000
아바트리정5/80/20mg [A.V.A-tri tab. 5/80/20mg],0,https://terms.naver.com/entry.naver?docId=6085496&cid=51000&categoryId=51000
엑스원알정5/80/2.5mg [Exone-R Tablet 5/80/2.5mg],0,https://terms.naver.com/entry.naver?docId=6708244&cid=51000&categoryId=51000
아모르탄알정5/80/5mg [Amortan-R tab. 5/80/5mg],0,https://terms.naver.com/entry.naver?docId=6557914&cid=51000&categoryId=51000
브이포지알정5/80/5mg [V-FORGE R TAB. 5/80/5MG],0,https://terms.naver.com/entry.naver?docId=6503394&cid=51000&categoryId=51000
아모르탄알정5/80/10mg [Amortna-R Tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=6557910&cid=51000&categoryId=51000
피오글정15mg(피오글리타존염산염) [Piogle Tablet 15mg],0,https://terms.naver.com/entry.naver?docId=3340997&cid=51000&categoryId=51000
액피오정15mg(피오글리타존염산염) [Acpio Tablet 15mg],0,https://terms.naver.com/entry.naver?docId=2161710&cid=51000&categoryId=51000
액피오정30mg(피오글리타존염산염) [Acpio Tablet 30mg],0,https://terms.naver.com/entry.naver?docId=2151537&cid=51000&categoryId=51000
"피로메트정15/850mg(피오글리타존염산염, 메트포르민... [Piromet Tab. 15/850mg]",0,https://terms.naver.com/entry.naver?docId=5769614&cid=51000&categoryId=51000
"유글리메포정15/850mg(피오글리타존염산염, 메트포르... [Yuglimepo Tab 15/850mg(pioglitazone hydrochloride, metformin hydrchloride)]",0,https://terms.naver.com/entry.naver?docId=5837972&cid=51000&categoryId=51000
"피오글루파정15/850mg(피오글리타존염산염, 메트포르... [Pioglupa 15/850mg Tab.(Pioglitazone Hydrochloride, Metformin Hydrochloride)]",0,https://terms.naver.com/entry.naver?docId=3611914&cid=51000&categoryId=51000
"피오엠정15/850mg(피오글리타존염산염,메트포르민염산... [Pio-M Tab. 15/850mg]",0,https://terms.naver.com/entry.naver?docId=5569934&cid=51000&categoryId=51000
피오글리타정15mg(피오글리타존염산염) [Pioglita Tab. 15mg],0,https://terms.naver.com/entry.naver?docId=5952505&cid=51000&categoryId=51000
피오글리타정30mg(피오글리타존염산염) [Pioglita Tab. 30mg],0,https://terms.naver.com/entry.naver?docId=5952502&cid=51000&categoryId=51000
피오투정(피오글리타존염산염) [Piotwo Tab.],0,https://terms.naver.com/entry.naver?docId=5743331&cid=51000&categoryId=51000
부광엔테카비르정0.5mg(엔테카비르수화물) [Bukwang Entecavir Tablet 0.5mg],4,https://terms.naver.com/entry.naver?docId=2130560&cid=51000&categoryId=51000
부광엔테카비르정1.0mg(엔테카비르수화물) [Bukwang Entecavir Tablet 1mg],1,https://terms.naver.com/entry.naver?docId=2130557&cid=51000&categoryId=51000
진양엔테카비르정0.5mg(엔테카비르) [Jinyang Entecarvir Tab. 0.5mg],0,https://terms.naver.com/entry.naver?docId=2130976&cid=51000&categoryId=51000
진양엔테카비르정1.0mg(엔테카비르) [Jinyang Entecarvir Tab. 1.0mg],0,https://terms.naver.com/entry.naver?docId=2131033&cid=51000&categoryId=51000
라이트엔테카비르정1mg(엔테카비르) [lite entecavir tab.1mg],0,https://terms.naver.com/entry.naver?docId=5877990&cid=51000&categoryId=51000
라이트엔테카비르정0.5mg(엔테카비르) [Lite Entecavir tab. 0.5mg(Entecavir)],0,https://terms.naver.com/entry.naver?docId=5877989&cid=51000&categoryId=51000
엔테카정0.5mg(엔테카비르수화물) [Enteca Tab. 0.5mg],0,https://terms.naver.com/entry.naver?docId=2131531&cid=51000&categoryId=51000
엔테카정1.0mg(엔테카비르수화물) [Enteca Tab. 1.0mg],0,https://terms.naver.com/entry.naver?docId=2131530&cid=51000&categoryId=51000
중헌엔테카비르수화물정1mg [Joonghun Entecavir Tab. 1mg],0,https://terms.naver.com/entry.naver?docId=5762338&cid=51000&categoryId=51000
중헌엔테카비르수화물정0.5mg [Joonghun Entecavir Tab. 0.5mg],0,https://terms.naver.com/entry.naver?docId=5762341&cid=51000&categoryId=51000
로잘핀플러스정 [Losarpin plus tablet (Losartan Potassium + Hydrochlorothiazide)],0,https://terms.naver.com/entry.naver?docId=2698102&cid=51000&categoryId=51000
일양바이오플루코나졸정150mg [Fluconazole Tab Ilyang Bio 150mg],0,https://terms.naver.com/entry.naver?docId=2169612&cid=51000&categoryId=51000
일양바이오플루코나졸캡슐 [Ilyang Bio Fluconazole Cap],0,https://terms.naver.com/entry.naver?docId=2159838&cid=51000&categoryId=51000
일양바이오로사르탄칼륨정50mg [Ilyangbio Losartan Potassium Tab 50mg],0,https://terms.naver.com/entry.naver?docId=3403832&cid=51000&categoryId=51000
일양바이오로사르탄칼륨정100mg [Ilyangbio Losartan Potassium Tab 100mg],0,https://terms.naver.com/entry.naver?docId=3403833&cid=51000&categoryId=51000
일양바이오세레콕시브캡슐200mg [Ilyang Bio Celecoxib Cap 200mg],0,https://terms.naver.com/entry.naver?docId=2698253&cid=51000&categoryId=51000
일양바이오올메사르탄메독소밀정10mg [Ilyangbio Olmesartan Medoxomil Tab 10mg],0,https://terms.naver.com/entry.naver?docId=5762418&cid=51000&categoryId=51000
일양바이오올메사르탄메독소밀정40mg [Ilyangbio Olmesartan Medoxomil Tab 40mg],0,https://terms.naver.com/entry.naver?docId=5762416&cid=51000&categoryId=51000
일양바이오올메사르탄메독소밀정20mg [Ilyangbio Olmesartan Medoxomil Tab 20mg],0,https://terms.naver.com/entry.naver?docId=5762415&cid=51000&categoryId=51000
유트렌세미정 [Utren Semi Tab],1,https://terms.naver.com/entry.naver?docId=2150589&cid=51000&categoryId=51000
유트렌정 [Utren Tab],0,https://terms.naver.com/entry.naver?docId=2150590&cid=51000&categoryId=51000
쎄르파캡슐(세레콕시브) [Cerpa Cap.],0,https://terms.naver.com/entry.naver?docId=2424339&cid=51000&categoryId=51000
세콕시아캡슐100mg(세레콕시브) [Cecoxia Cap. 100mg],0,https://terms.naver.com/entry.naver?docId=5680042&cid=51000&categoryId=51000
세콕시아캡슐200mg(세레콕시브) [Cecoxia Cap. 200mg],1,https://terms.naver.com/entry.naver?docId=2211719&cid=51000&categoryId=51000
세렉캡슐(세레콕시브) [Cerec Cap.],0,https://terms.naver.com/entry.naver?docId=2766476&cid=51000&categoryId=51000
쎌브릭캡슐(세레콕시브) [Celbric Cap.],0,https://terms.naver.com/entry.naver?docId=2698895&cid=51000&categoryId=51000
세렉실캡슐(세레콕시브) [Celexil Cap.],0,https://terms.naver.com/entry.naver?docId=2698591&cid=51000&categoryId=51000
콕시원캡슐(세레콕시브) [Coxione Cap.],0,https://terms.naver.com/entry.naver?docId=3597462&cid=51000&categoryId=51000
셀록스캡슐(세레콕시브) [Celox Cap.],1,https://terms.naver.com/entry.naver?docId=2180175&cid=51000&categoryId=51000
쎌레코캡슐(세레콕시브) [CELECO Cap.],0,https://terms.naver.com/entry.naver?docId=2180152&cid=51000&categoryId=51000
콕스2캡슐100mg(세레콕시브) [COX2 Cap. 100mg],0,https://terms.naver.com/entry.naver?docId=5848300&cid=51000&categoryId=51000
그로모정1mg(피나스테리드) [Gromo Tab. 1mg],0,https://terms.naver.com/entry.naver?docId=2151899&cid=51000&categoryId=51000
그로모정5mg(피나스테리드) [Gromo Tab. 5mg],1,https://terms.naver.com/entry.naver?docId=2180073&cid=51000&categoryId=51000
헤오나정1mg(피나스테리드) [Hairona Tab. 1mg],0,https://terms.naver.com/entry.naver?docId=5844446&cid=51000&categoryId=51000
스텐카정1mg(피나스테리드) [Stenka Tablet 1mg],2,https://terms.naver.com/entry.naver?docId=3558279&cid=51000&categoryId=51000
모나리드정1mg(피나스테리드) [Monarid Tab. 1mg],0,https://terms.naver.com/entry.naver?docId=2151875&cid=51000&categoryId=51000
피나스테아정1mg(피나스테리드) [Finastea Tablet 1mg(Finasteride)],1,https://terms.naver.com/entry.naver?docId=6232454&cid=51000&categoryId=51000
피나스로정1mg(피나스테리드) [Finasro tab. 1mg],1,https://terms.naver.com/entry.naver?docId=3614578&cid=51000&categoryId=51000
비피스타정(피나스테리드) [BP.STAR Tabs],0,https://terms.naver.com/entry.naver?docId=5878001&cid=51000&categoryId=51000
피나시딜정5mg(피나스테리드) [Finasidil Tablet 5mg (Finasteride)],1,https://terms.naver.com/entry.naver?docId=3581549&cid=51000&categoryId=51000
이노엔피나스테리드정1mg [Finasteride Tab. 1mg inno.N],0,https://terms.naver.com/entry.naver?docId=3613032&cid=51000&categoryId=51000
제로코프연질캡슐 [Zero Cough Soft Cap.],5,https://terms.naver.com/entry.naver?docId=2128489&cid=51000&categoryId=51000
벤포코프연질캡슐 [Ban4 Cough Soft capsule],0,https://terms.naver.com/entry.naver?docId=6475820&cid=51000&categoryId=51000
옴니콜코프연질캡슐 [Omni Cough Soft capsule],0,https://terms.naver.com/entry.naver?docId=6475819&cid=51000&categoryId=51000
엑스코프연질캡슐 [X-cough Soft Cap.],0,https://terms.naver.com/entry.naver?docId=6682711&cid=51000&categoryId=51000
레티코프연질캡슐 [Reti Cough Soft Capsule],0,https://terms.naver.com/entry.naver?docId=5759886&cid=51000&categoryId=51000
로나코프연질캡슐 [Rona Cough Soft Capsule],1,https://terms.naver.com/entry.naver?docId=5839857&cid=51000&categoryId=51000
에이코프연질캡슐 [A-Cough Soft Cap.],0,https://terms.naver.com/entry.naver?docId=3532657&cid=51000&categoryId=51000
콜민코프연질캡슐 [Colmincogh Soft capsule],0,https://terms.naver.com/entry.naver?docId=5663917&cid=51000&categoryId=51000
노즈코프연질캡슐 [nosecough soft capsule],1,https://terms.naver.com/entry.naver?docId=6679004&cid=51000&categoryId=51000
기가제로연질캡슐 [Gigazero Soft capsule],5,https://terms.naver.com/entry.naver?docId=3435566&cid=51000&categoryId=51000
토피칸정25mg(토피라메이트) [Topican Tab. 25mg],1,https://terms.naver.com/entry.naver?docId=3341031&cid=51000&categoryId=51000
프로기노바28정1mg(에스트라디올발레레이트) [Progynova 28 Tab. 1mg],26,https://terms.naver.com/entry.naver?docId=2155028&cid=51000&categoryId=51000
프로기노바28정2mg(에스트라디올발레레이트) [Progynova Tab. 2mg],48,https://terms.naver.com/entry.naver?docId=2159509&cid=51000&categoryId=51000
디에노정(디에노게스트(미분화)) [Dieno Tab.],0,https://terms.naver.com/entry.naver?docId=5951058&cid=51000&categoryId=51000
엑스원알정5/80/5mg [Exone-R Tab. 5/80/5mg],0,https://terms.naver.com/entry.naver?docId=5755129&cid=51000&categoryId=51000
엑스원알정5/80/10mg [Exone-R Tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=5755130&cid=51000&categoryId=51000
발트리오정5/80/10mg [Valtrio Tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=6115635&cid=51000&categoryId=51000
아바트리정5/80/10mg [A.V.A-tri tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=6085497&cid=51000&categoryId=51000
아바트리정5/80/20mg [A.V.A-tri tab. 5/80/20mg],0,https://terms.naver.com/entry.naver?docId=6085496&cid=51000&categoryId=51000
엑스원알정5/80/2.5mg [Exone-R Tablet 5/80/2.5mg],0,https://terms.naver.com/entry.naver?docId=6708244&cid=51000&categoryId=51000
아모르탄알정5/80/5mg [Amortan-R tab. 5/80/5mg],0,https://terms.naver.com/entry.naver?docId=6557914&cid=51000&categoryId=51000
브이포지알정5/80/5mg [V-FORGE R TAB. 5/80/5MG],0,https://terms.naver.com/entry.naver?docId=6503394&cid=51000&categoryId=51000
아모르탄알정5/80/10mg [Amortna-R Tab. 5/80/10mg],0,https://terms.naver.com/entry.naver?docId=6557910&cid=51000&categoryId=51000
트레블정80/5/5mg [Treble Tab. 80/5/5mg],0,https://terms.naver.com/entry.naver?docId=5661767&cid=51000&categoryId=51000
제니틴정150mg(라니티딘염산염) [Zenitin Tab. 150mg],0,https://terms.naver.com/entry.naver?docId=2131168&cid=51000&categoryId=51000
제니틴정75mg(라니티딘염산염) [Zenitin Tab. 75mg],0,https://terms.naver.com/entry.naver?docId=2698155&cid=51000&categoryId=51000
잔티니정150mg(라니티딘염산염),0,https://terms.naver.com/entry.naver?docId=5758173&cid=51000&categoryId=51000
라두배딘정(라니티딘염산염) [Radubadine Tab.(Ranitidine Hydrochloride)],0,https://terms.naver.com/entry.naver?docId=3546172&cid=51000&categoryId=51000
라니돈정150mg(라니티딘염산염) [Ranidone Tablet 150mg(Ranitidine Hydrochloride)],0,https://terms.naver.com/entry.naver?docId=5753318&cid=51000&categoryId=51000
파마킹라니티딘정(라니티딘염산염) [PHARMAKING RANITIDIN TAB],0,https://terms.naver.com/entry.naver?docId=2138228&cid=51000&categoryId=51000
삼천당라니티딘정150mg(라니티딘염산염) [Samchundang Ranitidinetab.150mg (Ranitidine Hydrochloride)],2,https://terms.naver.com/entry.naver?docId=2135483&cid=51000&categoryId=51000
큐란정(라니티딘염산염) [Curan Tab.(Ranitidine HCl)],26,https://terms.naver.com/entry.naver?docId=2133960&cid=51000&categoryId=51000
큐딘정(라니티딘염산염) [Cudin Tablet(Ranitidine Hydrochloride)],0,https://terms.naver.com/entry.naver?docId=2156309&cid=51000&categoryId=51000
라니킴정(라니티딘염산염) [RANIKIM TAB.],0,https://terms.naver.com/entry.naver?docId=2128530&cid=51000&categoryId=51000
애니크라정375mg(아목시실린수화물-묽은클라불란산칼륨(... [Anycla Tab. 375mg],3,https://terms.naver.com/entry.naver?docId=2130912&cid=51000&categoryId=51000
애니크라정625mg(아목시실린수화물-묽은클라불란산칼륨(... [Anycla Tab. 625mg],6,https://terms.naver.com/entry.naver?docId=2130913&cid=51000&categoryId=51000
오메크라정375mg(아목시실린수화물·묽은클라불란산칼륨(... [Omecla Tab. 375mg(Amoxicillin·Potassium clavulanate(2:1))],1,https://terms.naver.com/entry.naver?docId=2129716&cid=51000&categoryId=51000
오메클정375mg(아목시실린수화물·묽은클라불란산칼륨(2... [Omecle Tab. 375mg],10,https://terms.naver.com/entry.naver?docId=2131027&cid=51000&categoryId=51000
페니멘틴정375mg[아목시실린수화물·묽은클라불란산칼륨(... [Penimentin Tab. 375mg],5,https://terms.naver.com/entry.naver?docId=2129785&cid=51000&categoryId=51000
아미클란정375mg(아목시실린수화물.묽은클라불란산칼륨)... [AMICLLAN TAB 375MG],0,https://terms.naver.com/entry.naver?docId=2128906&cid=51000&categoryId=51000
뉴클라정375mg(아목시실린수화물·묽은클라불란산칼륨(2... [Newcla Tab. 375mg],2,https://terms.naver.com/entry.naver?docId=2129547&cid=51000&categoryId=51000
목시크란정375mg(아목시실린수화물·묽은클라불란산칼륨) [Moxiclan Tab. 375mg],3,https://terms.naver.com/entry.naver?docId=2131466&cid=51000&categoryId=51000
오멘정375mg(아목시실린수화물·묽은클라불란산칼륨)(2... [Omen Tab. 375mg],5,https://terms.naver.com/entry.naver?docId=2153945&cid=51000&categoryId=51000
오구틴정375mg(아목시실린수화물·묽은클라불란산칼륨) [Augtin Tab 375 mg],2,https://terms.naver.com/entry.naver?docId=2130740&cid=51000&categoryId=51000
쎄레원정200mg(세레콕시브) [Celewon Tab. 200mg(Celecoxib)],0,https://terms.naver.com/entry.naver?docId=2698146&cid=51000&categoryId=51000
진브렉스캡슐200mg(세레콕시브),1,https://terms.naver.com/entry.naver?docId=5915251&cid=51000&categoryId=51000
진브렉스캡슐100mg(세레콕시브),0,https://terms.naver.com/entry.naver?docId=5946108&cid=51000&categoryId=51000
쎄넥스캡슐400mg(세레콕시브),0,https://terms.naver.com/entry.naver?docId=5961297&cid=51000&categoryId=51000
팜시어정(팜시클로비르) [Famcir Tab.],1,https://terms.naver.com/entry.naver?docId=2698367&cid=51000&categoryId=51000
넥시프라정40mg(에스오메프라졸마그네슘삼수화물) [NEXIPRA 40mg(Esomeprazole magnesium trihydrate)],1,https://terms.naver.com/entry.naver?docId=2169720&cid=51000&categoryId=51000
넥시프라정20mg(에스오메프라졸마그네슘삼수화물) [NEXIPRA 20mg(Esomeprazole magnesium trihydrate)],3,https://terms.naver.com/entry.naver?docId=2169721&cid=51000&categoryId=51000
"에소원탑정20/800mg(에스오메프라졸마그네슘삼수화물,... [Eso-onetop tab. 20/800mg(Esomeprazole magnesium trihydrate, Sodium bicarbonate)]",0,https://terms.naver.com/entry.naver?docId=6541259&cid=51000&categoryId=51000
에소졸정20mg(에스오메프라졸마그네슘삼수화물) [Esozol Tablets 20mg (esomeprazole magnesium dihydrate)],8,https://terms.naver.com/entry.naver?docId=3341230&cid=51000&categoryId=51000
에스졸정20mg(에스오메프라졸마그네슘삼수화물) [Eszol Tab. 40mg],4,https://terms.naver.com/entry.naver?docId=2169566&cid=51000&categoryId=51000
에스오텍정20mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5808926&cid=51000&categoryId=51000
에스오텍정40mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5808931&cid=51000&categoryId=51000
넥시텐정40mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5837886&cid=51000&categoryId=51000
넥시텐정20mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5839970&cid=51000&categoryId=51000
오메프로에스정40mg(에스오메프라졸마그네슘삼수화물) [Omepro.S Tab. 40mg (Esomeprazole Magnesium Trihydrate)],0,https://terms.naver.com/entry.naver?docId=5806201&cid=51000&categoryId=51000
에이치프라졸정40mg(에스오메프라졸마그네슘삼수화물) [H-prazole Tab. 40mg (Esomeprazole Magnesium Trihydrate)],0,https://terms.naver.com/entry.naver?docId=3340908&cid=51000&categoryId=51000
에이치프라졸정20mg(에스오메프라졸마그네슘삼수화물) [H-prazole Tab. 20mg (Esomeprazole Magnesium Trihydrate)],0,https://terms.naver.com/entry.naver?docId=2766294&cid=51000&categoryId=51000
"에소원탑정20/800mg(에스오메프라졸마그네슘삼수화물,... [Eso-onetop tab. 20/800mg(Esomeprazole magnesium trihydrate, Sodium bicarbonate)]",0,https://terms.naver.com/entry.naver?docId=6541259&cid=51000&categoryId=51000
에소졸정20mg(에스오메프라졸마그네슘삼수화물) [Esozol Tablets 20mg (esomeprazole magnesium dihydrate)],8,https://terms.naver.com/entry.naver?docId=3341230&cid=51000&categoryId=51000
에스졸정20mg(에스오메프라졸마그네슘삼수화물) [Eszol Tab. 40mg],4,https://terms.naver.com/entry.naver?docId=2169566&cid=51000&categoryId=51000
에스오텍정20mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5808926&cid=51000&categoryId=51000
에스오텍정40mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5808931&cid=51000&categoryId=51000
넥시텐정20mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5839970&cid=51000&categoryId=51000
넥시텐정40mg(에스오메프라졸마그네슘삼수화물),0,https://terms.naver.com/entry.naver?docId=5837886&cid=51000&categoryId=51000
오메프로에스정40mg(에스오메프라졸마그네슘삼수화물) [Omepro.S Tab. 40mg (Esomeprazole Magnesium Trihydrate)],0,https://terms.naver.com/entry.naver?docId=5806201&cid=51000&categoryId=51000
유디콤캡슐 [Udicom capsules],4,https://terms.naver.com/entry.naver?docId=2766223&cid=51000&categoryId=51000
이지레보정75/18.75/200mg [Easylevo Tab.75/18.75/200mg],0,https://terms.naver.com/entry.naver?docId=3329556&cid=51000&categoryId=51000
이지레보정100/25/200mg [Easylevo Tab.100/25/200mg],0,https://terms.naver.com/entry.naver?docId=2849724&cid=51000&categoryId=51000
이지레보정50/12.5/200mg [Easylevo Tab. 50/12.5/200mg],0,https://terms.naver.com/entry.naver?docId=3340808&cid=51000&categoryId=51000
이지레보정125/31.25/200mg [Easylevo Tab. 125/31.25/200mg],0,https://terms.naver.com/entry.naver?docId=2698937&cid=51000&categoryId=51000
트리도파정75/18.75/200mg [Tridopa Tab.75/18.75/200mg],0,https://terms.naver.com/entry.naver?docId=3329560&cid=51000&categoryId=51000
스타레보필름코팅정75/18.75/200mg [Stalevo Film Coated Tablet 75/18.75/200mg],0,https://terms.naver.com/entry.naver?docId=2125071&cid=51000&categoryId=51000
"트리레보정75/18.75/200mg(레보도파, 카르비도... [Trilevo Tab. 75/18.75/200mg]",0,https://terms.naver.com/entry.naver?docId=3329551&cid=51000&categoryId=51000
트리도파정200/50/200mg [Tridopa Tab.200/50/200mg],0,https://terms.naver.com/entry.naver?docId=3581542&cid=51000&categoryId=51000
트리도파정100/25/200mg [Tridopa Tab. 100/25/200mg],0,https://terms.naver.com/entry.naver?docId=2849717&cid=51000&categoryId=51000
트리도파정125/31.25/200mg [Tridopa Tab.125/31.25/200mg],0,https://terms.naver.com/entry.naver?docId=2849718&cid=51000&categoryId=51000
테트로닌정5㎍(리오티로닌나트륨) [Tetronine Tab. 5μg],13,https://terms.naver.com/entry.naver?docId=2809372&cid=51000&categoryId=51000
테트로닌정(리오티로닌나트륨)(수출용) [Tetronine Tab.],0,https://terms.naver.com/entry.naver?docId=4338507&cid=51000&categoryId=51000
씬지록신정88μg(레보티록신나트륨수화물) [Synthyroxine Tab. 88㎍],10,https://terms.naver.com/entry.naver?docId=3652387&cid=51000&categoryId=51000
씬지록신정75μg(레보티록신나트륨수화물) [Synthyroxine Tab. 75㎍],12,https://terms.naver.com/entry.naver?docId=3613056&cid=51000&categoryId=51000
씬지록신정25μg(레보티록신나트륨수화물) [Synthyroxine Tab. 25㎍],15,https://terms.naver.com/entry.naver?docId=3651427&cid=51000&categoryId=51000
씬지록신정150μg(레보티록신나트륨수화물) [Synthyroxine Tab. 150㎍],10,https://terms.naver.com/entry.naver?docId=3408205&cid=51000&categoryId=51000
씬지록신정125μg(레보티록신나트륨수화물) [Synthyroxine Tab. 125㎍],11,https://terms.naver.com/entry.naver?docId=3614838&cid=51000&categoryId=51000
콜드치올액 [Coldthiol Solution],0,https://terms.naver.com/entry.naver?docId=6709281&cid=51000&categoryId=51000
휴니즈로사르탄칼륨정50mg [Huniz Losartan Potassium Tablet 50mg],0,https://terms.naver.com/entry.naver?docId=2766532&cid=51000&categoryId=51000
일양바이오로사르탄칼륨정50mg [Ilyangbio Losartan Potassium Tab 50mg],0,https://terms.naver.com/entry.naver?docId=3403832&cid=51000&categoryId=51000
로자타정50mg(로사르탄칼륨) [Losarta Tab. 50mg],1,https://terms.naver.com/entry.naver?docId=2129641&cid=51000&categoryId=51000
대한로사르탄칼륨정(로사르탄칼륨)(수출용) [Dai Han Losartan Potassium Tab.(Losartan Potassium)],0,https://terms.naver.com/entry.naver?docId=2160067&cid=51000&categoryId=51000
일양바이오로사르탄칼륨정100mg [Ilyangbio Losartan Potassium Tab 100mg],0,https://terms.naver.com/entry.naver?docId=3403833&cid=51000&categoryId=51000
로사틴정100mg(로사르탄칼륨) [Losatine Tab. 100mg],0,https://terms.naver.com/entry.naver?docId=3597478&cid=51000&categoryId=51000
코자살탄정100mg(로사르탄칼륨) [Cozasartan Tab. 100mg],0,https://terms.naver.com/entry.naver?docId=3613030&cid=51000&categoryId=51000
카비어정1mg(엔테카비르) [Cavir Tab. 1mg],0,https://terms.naver.com/entry.naver?docId=2128600&cid=51000&categoryId=51000
카비어정0.5mg(엔테카비르) [Cavir Tab. 0.5mg],0,https://terms.naver.com/entry.naver?docId=2128601&cid=51000&categoryId=51000
엔테카정0.5mg(엔테카비르수화물) [Enteca Tab. 0.5mg],0,https://terms.naver.com/entry.naver?docId=2131531&cid=51000&categoryId=51000
엔테카정1.0mg(엔테카비르수화물) [Enteca Tab. 1.0mg],0,https://terms.naver.com/entry.naver?docId=2131530&cid=51000&categoryId=51000
솔리드정(엔테카비르) [Solid Tab. 0.5mg],0,https://terms.naver.com/entry.naver?docId=2164667&cid=51000&categoryId=51000
바라클정1mg(엔테카비르) [Baracle tablet 1mg (Entecavir)],0,https://terms.naver.com/entry.naver?docId=2129585&cid=51000&categoryId=51000
헤크루정1mg(엔테카비르) [Hecrew Tab. 1mg(Entecavir)],0,https://terms.naver.com/entry.naver?docId=2180107&cid=51000&categoryId=51000
엔터원정1mg(엔테카비르) [Enterwon Tab. 1mg],0,https://terms.naver.com/entry.naver?docId=5839834&cid=51000&categoryId=51000
바로드정1mg(엔테카비르) [Baroad Tab. 1mg],0,https://terms.naver.com/entry.naver?docId=5769692&cid=51000&categoryId=51000
엔테젠정1mg(엔테카비르) [ENTEGEN TAB. 1MG(ENTECAVIR)],0,https://terms.naver.com/entry.naver?docId=5775411&cid=51000&categoryId=51000
코큐민연질캡슐 [Coquemin soft capsule],4,https://terms.naver.com/entry.naver?docId=2148067&cid=51000&categoryId=51000
웰시연질캡슐 [Wellthy Soft Cap.],0,https://terms.naver.com/entry.naver?docId=2146037&cid=51000&categoryId=51000
펜탁연질캡슐 [Pentac Soft Cap],0,https://terms.naver.com/entry.naver?docId=5855807&cid=51000&categoryId=51000
펜실연질캡슐 [Pensil Soft Cap.],0,https://terms.naver.com/entry.naver?docId=5743311&cid=51000&categoryId=51000
본본연질캡슐 [Bonebone Soft Cap.],2,https://terms.naver.com/entry.naver?docId=2130988&cid=51000&categoryId=51000
로콜연질캡슐 [Locol Soft Cap.],1,https://terms.naver.com/entry.naver?docId=2159105&cid=51000&categoryId=51000
